Timestamp,Latitude,Longitude,GHI,DNI,DHI,Tamb,RH,BP,Dew Point (°C),WS,Cloud Type,Solar Zenith Angle (°),Target_GHI_NextHour (W/m²)
1998-01-02 03:00:00,39.673130640183885,-105.07606265066296,652.8601320043475,572.498776804001,248.04236470523463,13.97965805989697,32.37074925733244,1013.9792850072328,11.690264268163537,4.05667236975987,Cirrus,0.0,492.8507348281678
1998-01-02 03:30:00,39.56039633649403,-105.17168902109934,361.2247908856567,470.2748626705514,28.69024646973736,17.484474385826278,73.11753173289534,1007.911327644884,15.425067052467618,3.802043601961045,Cirrus,44.48651393436048,517.4196207722276
1998-01-02 04:00:00,39.89171234975086,-104.99172908469916,492.8507348281678,1098.0159353497158,-283.5637789085061,24.6481267623015,58.011551083421125,1008.3555227617612,23.27471805030845,2.909699629565877,Stratus,62.76590511892916,410.1503067500989
1998-01-02 04:30:00,39.77405669560396,-104.76708471941836,517.4196207722276,813.5386797837295,-57.83909646039877,21.339701917410466,96.93172935568631,1013.3763772742368,19.14280701863726,1.4953579320767956,Cirrus,51.73933245044744,353.5828345673024
1998-01-02 05:00:00,39.78068826760829,-105.17900242708944,410.1503067500989,516.9300345669812,44.625573908790045,15.861862165328905,60.694120630971646,1009.8347442414672,13.620451396965072,3.133910656683344,Stratus,47.22740911042628,674.5230999888068
1998-01-02 05:30:00,39.765965632085546,-105.0835176338467,353.5828345673024,963.9735400441856,-328.04939248234314,15.406239283498849,42.418938830651534,1014.7037458155284,12.95236036186249,3.390280429616004,Overcast,58.18083494371479,226.6929726188835
1998-01-02 06:00:00,39.77850099162802,-104.80826045379176,674.5230999888068,813.5267334690153,99.27283007632502,15.366064362925814,68.26897607890402,1014.110587258104,11.99595327873224,2.320665699822381,Stratus,74.51740602394447,389.7712447574504
1998-01-02 06:30:00,39.71080825458576,-105.0386831440604,226.6929726188835,444.671664208415,-87.73737654439415,29.444939644527917,54.07950296698998,1001.82755870678,27.796926614318256,2.771905376452163,Overcast,55.46569068349912,607.6001613249803
1998-01-02 07:00:00,39.760873415972505,-104.98999748657953,389.7712447574504,292.14385474876406,183.19434398262152,-4.064530464582997,48.5412172174246,1012.6601945939832,-5.849910550437348,3.220887986481687,Cumulus,90.0,479.7125638290567
1998-01-02 07:30:00,39.59114489367841,-104.8932880449554,607.6001613249803,125.94334249237625,518.5447698033212,28.82038909201096,60.12740166049527,1011.6773958125242,27.01178022622506,3.184223158477105,Clear,56.6107862435033,161.4674723056586
1998-01-02 08:00:00,39.85011854843356,-105.08275958951864,479.7125638290567,409.3810744817521,190.23642997357467,17.228162331471875,95.50391145552491,1015.8370569292182,16.28665859450976,3.899606242367221,Overcast,67.3283202587635,832.5566837451158
1998-01-02 08:30:00,39.642818650056654,-105.10050450511862,161.4674723056586,256.17948464705444,-19.67877848914867,12.731218312744566,45.88938012964716,1010.838283279744,10.604669601436546,1.8428127435187889,Cumulus,63.75509270800519,405.0511417839932
1998-01-02 09:00:00,39.73672752578244,-105.14892704431342,832.5566837451158,1043.5057551356672,94.68668808149653,20.04375751286097,52.74967916137583,1014.658161395428,20.1213556569856,1.7184959197677914,Cirrus,55.71914246044012,568.4871568239478
1998-01-02 09:30:00,39.70635230789915,-105.11281739624708,405.0511417839932,413.9982785814499,112.3101515994926,5.16687388753555,46.26634400452212,1017.927148451238,3.727343071097636,1.357665871726085,Overcast,60.74815477641501,296.37364261139066
1998-01-02 10:00:00,39.82952258070048,-104.88993311537176,568.4871568239478,910.5973130109444,-75.4023781363403,4.253344682993312,91.1394569571862,1016.6913353975044,2.0614739581628694,4.973016318080581,Stratus,68.19625745198815,381.5592188578857
1998-01-02 10:30:00,39.777069900756025,-105.20611503274502,296.37364261139066,58.33118865081974,255.12726356172425,29.31287930029856,64.15843827655206,1012.3082036075084,27.24554113116467,4.134188468335065,Cirrus,21.339023479744867,422.19509642260647
1998-01-02 11:00:00,39.69768878274197,-105.13537281931885,381.5592188578857,95.85814976748112,313.77727112530414,0.2721239476618731,49.0805689668959,1024.2800374820351,-1.8881145691727168,3.2776083933053988,Stratus,77.83343174592184,233.7740402755382
1998-01-02 11:30:00,39.644352846865694,-105.04720625618675,422.19509642260647,492.2568769656926,74.11692063445321,17.168080988146464,73.9276994587804,1014.3021008749108,13.98937192071214,2.397281188234431,Cumulus,85.25435859712908,594.8646499354235
1998-01-02 12:00:00,39.68512874194798,-105.18795519382576,233.7740402755382,740.0900979682225,-289.54868668680825,37.420996545367686,41.57217166916098,1001.3998809875852,35.0808868450262,1.0026834315376698,Cirrus,50.130816409012056,408.2647175115714
1998-01-02 12:30:00,39.83171989430328,-104.84864184655268,594.8646499354235,382.6457131855501,324.2932713499583,28.7955432428979,79.4673506632135,1015.2187106203364,27.270162990093205,4.4138251568205495,Stratus,59.88344570670474,234.070637817358
1998-01-02 13:00:00,39.743876320487765,-105.0392584717416,408.2647175115714,744.6464751637992,-118.27985466341109,12.49250544689482,40.54223290568865,1011.9276286492686,10.099508250441987,2.0579214767442444,Overcast,55.12984796512433,494.8230816567564
1998-01-02 13:30:00,39.6235136293644,-105.1235618753522,234.070637817358,915.1056136156589,-413.0067470721509,10.418517582042906,57.21077835112507,1018.2977041274156,9.1818987901419,2.512663159842703,Overcast,55.58991610299129,433.1530143942353
1998-01-02 14:00:00,39.81294468582741,-105.01828848289678,494.8230816567564,448.9056496339807,177.39885268761617,17.15483578872301,49.540451600555166,1008.3533650359618,15.224755320241002,2.7827270418360976,Stratus,63.73577971058791,5.743519465374561
1998-01-02 14:30:00,39.73201687543714,-104.96593177656652,433.1530143942353,204.1598096664781,288.7902285333138,13.90261928982392,50.45160428177896,1012.2475627114558,10.611604974573464,2.3907815768119827,Cumulus,48.74584534510279,194.13684712830013
1998-01-02 15:00:00,39.66868060663795,-104.92916438410518,5.743519465374561,512.9050931067796,-356.9351499755469,4.8354731003289775,94.69741796651527,1018.0088973093932,2.6792621650304427,3.114441465686471,Cumulus,90.0,604.4427626361417
1998-01-02 15:30:00,39.80108693872991,-104.86865836035452,194.13684712830013,498.34549575071287,-158.2466322908008,17.10347932214458,92.5686311772984,1013.461429583328,16.86878708817485,4.250354959002375,Stratus,2.3262117203121235,358.8790354964332
1998-01-02 16:00:00,39.68503209287278,-104.98653219661831,604.4427626361417,225.08861226330487,445.28107853688925,33.578112323539926,67.89432073323884,1014.1723532414666,31.01899499672966,3.2910637441281065,Clear,63.6807440421167,736.3911373908785
1998-01-02 16:30:00,39.5567886863309,-105.19656356143508,358.8790354964332,296.415573306852,149.28157356185994,16.76980710144261,60.10452760449544,1008.6886947491306,15.551961420872988,3.3441959226937654,Cumulus,78.38167442233026,204.1030333934549
1998-01-02 17:00:00,39.872368857555344,-104.80615906153692,736.3911373908785,618.4965909836525,299.04800376557534,15.31347869149543,66.13371789235669,1005.6369995812612,13.530195553330378,2.092477771434963,Cirrus,90.0,442.1080158037618
1998-01-02 17:30:00,39.6642593041434,-104.90950135640858,204.1030333934549,435.1354345842617,-103.58418313563192,22.248099409920528,58.63108835923277,1013.4686142074984,19.71052225040653,2.6987223985157,Cumulus,42.12803860220789,295.7792244821612
1998-01-02 18:00:00,39.7705157045119,-104.83711036842116,442.1080158037618,101.3909561181959,370.4137831815978,4.279712255472575,44.89377746154776,1011.7460755003838,1.0138533364350546,3.9355098031341456,Stratus,84.29154063762743,439.6850003651393
1998-01-02 18:30:00,39.750254818744175,-105.12528220844489,295.7792244821612,527.9695476477978,-77.55162291959061,17.06212666005559,85.21369342238577,1010.9377291039556,15.347601410722069,2.414796361694704,Overcast,80.56609578536928,681.0440151798609
1998-01-02 19:00:00,40.03778198817466,-105.02895588904892,439.6850003651393,510.1467538029978,78.95677135073538,3.741939083612172,79.45615139865866,1025.238511161304,1.7590961819902533,2.725570033034093,Cumulus,37.17994493588071,15.683364160537224
1998-01-02 19:30:00,39.85453890333703,-104.8448051948793,681.0440151798609,813.5351468677947,105.78779609604942,39.33968418723467,71.25931040826622,1012.1049374040438,37.82698226587136,3.2888196208900204,Stratus,72.24042851384688,490.59153376042383
1998-01-02 20:00:00,39.78387453485871,-104.9758012940894,15.683364160537224,319.7634501736516,-210.42353983285847,0.140117239624498,88.53865775619033,1009.2744625072976,-2.897229689503658,2.3070331981092043,Stratus,84.36057346928463,349.97622220381146
1998-01-02 20:30:00,39.67688586211362,-105.10581505286082,490.59153376042383,473.1299970356585,156.0381044737386,42.70107843081367,73.63389386601156,1022.3702725787024,41.51330355856229,3.4211031539850443,Stratus,84.87047153086857,256.32090572998027
1998-01-02 21:00:00,39.69472731959294,-104.85869156199036,349.97622220381146,374.3838996790952,85.2468279736591,7.208644536064394,71.20846983364625,1014.1976296978902,3.601348266692123,1.9389087169182335,Cumulus,60.55299545906929,425.4719645270312
1998-01-02 21:30:00,39.86393836411336,-105.03754593945064,256.32090572998027,574.843825588771,-150.15506146705673,21.857472322279847,63.9970052974724,1010.7409222462114,18.89044001470931,1.965289388661502,Stratus,50.43924690747713,182.9242742547072
1998-01-02 22:00:00,39.67000741292292,-104.83075922175428,425.4719645270312,635.0904141529513,-23.60477398709361,27.446533705150586,79.25775963667196,1014.9716634864568,27.77136951456008,2.870001304557486,Stratus,66.07850624440665,43.88723439281904
1998-01-02 22:30:00,39.753779813859786,-104.94090909399014,182.9242742547072,791.6704742888079,-376.8712865800792,23.22610248133048,69.88049348800007,1009.9860385636384,20.36473941895449,1.5495347132598951,Stratus,43.49698158282287,354.1939943344655
1998-01-02 23:00:00,39.77336370185384,-104.877848386105,43.88723439281904,881.8498199892781,-579.6747533097357,-0.5568303229054408,64.95875673094825,1007.2873624786416,-3.1519562391563323,2.407126168156225,Cumulus,36.77066289377139,502.1814425734799
1998-01-02 23:30:00,39.67640380128349,-104.92792589420492,354.1939943344655,952.3921857665968,-319.2489785701732,29.914817821999268,70.82720669064904,1004.8478202353128,29.33823737793512,2.4964217780024915,Clear,66.15309788947911,373.9520900450486
1998-01-03 00:00:00,39.93063835257233,-104.84411111494592,502.1814425734799,645.665266134273,45.627154513318544,-1.810628373386617,61.51742876974733,1007.998321634733,-3.770928295653481,4.181495684597824,Stratus,17.68342795463178,358.1192357225879
1998-01-03 00:30:00,39.73944262821568,-104.99764693777584,373.9520900450486,257.3404692757469,191.98489914643952,26.965182812317863,49.81487479181165,1012.8666863713656,24.98070996329636,2.0624770476771817,Cirrus,49.454751473520105,200.6298922714216
1998-01-03 01:00:00,39.70796862203487,-105.08796478188069,358.1192357225879,1090.3777271631702,-412.89424920926496,13.027816052048571,43.03625655242826,1014.7371780522512,12.079219767863991,4.453436319067346,Clear,61.335433703978985,579.6068198823432
1998-01-03 01:30:00,39.713723388891175,-104.90424278612916,200.6298922714216,37.93142222493714,173.80832639611842,15.123754248690007,96.33080987198322,1016.8907949240896,13.061793662711178,4.703331600649139,Stratus,90.0,529.4531913226988
1998-01-03 02:00:00,39.7157810528166,-105.1258932332908,579.6068198823432,129.35415395794865,488.139620444029,-0.9791145480028708,58.41871993233827,1012.5149485911036,-2.6624220666968625,1.8392927370481436,Cumulus,62.21542960073872,665.05983885773
1998-01-03 02:30:00,39.593516769755226,-105.1136370918954,529.4531913226988,723.6460196396381,17.758183656857113,13.931704978937605,40.63314378933477,1015.5079558581364,12.294453010338048,2.0894052972022203,Stratus,63.412581788882726,418.31345745164606
1998-01-03 03:00:00,39.85429433318064,-105.05278957258749,665.05983885773,667.972060096118,192.7322655206169,25.68679361523046,24.20401436555248,1016.5740554919254,22.02206643330008,3.9857874743056456,Stratus,73.82091838490558,199.1565943509169
1998-01-03 03:30:00,39.85118093698093,-105.03505629502042,418.31345745164606,136.4607318751461,321.82114857705096,10.633892175274394,59.4134700759758,1008.446581146022,8.895896600757748,2.4901430563551505,Cirrus,75.98234603785033,633.921067363642
1998-01-03 04:00:00,39.67195906379875,-104.90731734178762,199.1565943509169,511.0491904548461,-162.20975373960022,14.10751558702144,58.39344273221781,1010.477708818452,14.813807403839563,2.6838059698579757,Overcast,65.23155414691854,187.2622823162846
1998-01-03 04:30:00,39.70296563002683,-105.20376055477986,633.921067363642,253.7565167482949,454.48811360064497,15.723958516427096,83.09272355324376,1007.3622684287352,13.112496174466784,2.42711174816243,Cumulus,88.034890614841,351.7115892488506
1998-01-03 05:00:00,39.78915411116432,-104.67374435890784,187.2622823162846,448.9314639245249,-130.18020011275092,-2.0823793130341848,71.8042086447665,1015.615280592376,-4.095042056721241,2.6098044552087862,Stratus,42.85255797582568,451.29845563467313
1998-01-03 05:30:00,39.68682260877679,-105.04375086824298,351.7115892488506,732.9667537630621,-166.574172721301,25.76307901755868,58.995509398666485,1005.9223813295944,24.5931941377441,3.8598436283804816,Stratus,62.297411584884365,578.5295571475178
1998-01-03 06:00:00,39.73551624437538,-104.98230492168628,451.29845563467313,281.2035197699396,252.45753991182343,25.236678563715387,78.71952346973251,1009.2766351401818,23.275287937415182,2.4998697828042395,Stratus,74.85169749092395,463.57854940823137
1998-01-03 06:30:00,39.70282640872645,-105.20801137600805,578.5295571475178,350.1786042511259,330.9158914551064,20.256695472833705,65.02277623671034,1011.2676069818322,18.71808870400839,3.559085164670821,Cumulus,35.43728820603142,338.15599609882446
1998-01-03 07:00:00,39.88206940522383,-105.04542043205991,463.57854940823137,456.0804676308976,141.08095797969196,0.6059819548582208,79.42686349675934,1019.136548368454,-1.3499580709201071,3.935402898115363,Cumulus,83.86819920132531,496.4613928064541
1998-01-03 07:30:00,39.733604034895166,-104.84707289759127,338.15599609882446,739.9094839410075,-185.0390174601009,5.163157024059554,71.87484860842517,1018.4874314782048,4.230980579484692,1.5915438986093111,Cumulus,43.86054016255716,194.6078532893204
1998-01-03 08:00:00,39.641512857324514,-105.07772179857808,496.4613928064541,790.0820657421871,-62.21099357372202,23.3377330721536,31.274926101369218,1007.9220035099056,22.40025301941828,2.464656942718875,Cirrus,90.0,397.6658207957358
1998-01-03 08:30:00,39.57565724482441,-105.07343953121632,194.6078532893204,259.04935271856084,11.432299320040244,10.75472738461788,82.69022161108076,1019.0628997949236,8.85433074334484,2.64348103230272,Cirrus,17.05948481792872,188.62274865032865
1998-01-03 09:00:00,39.86047786282496,-104.92992579056585,397.6658207957358,514.3785562974562,33.94525554085823,18.20940400260117,46.43058158766062,1015.7612699269968,15.796696115959987,4.961772369582163,Stratus,74.81772499300475,348.8559253296359
1998-01-03 09:30:00,39.70631330979518,-105.10689917692676,188.62274865032865,838.8486502438664,-404.5328203262918,3.665955729886516,79.79645555623622,1013.992634982102,1.3171752354800677,3.866228875826768,Cirrus,48.247527700112215,340.0112470595991
1998-01-03 10:00:00,39.67445733090035,-104.97963568774291,348.8559253296359,611.6887189376389,-83.67331580648073,19.375011319862008,24.98583318035243,1005.4853016682954,15.335044810989334,3.4502558202121287,Stratus,44.01018190005143,352.8502879286351
1998-01-03 10:30:00,39.69440237878523,-104.8555556628139,340.0112470595991,646.8852414516178,-117.40569382033704,25.58976808313896,85.58855643121088,1007.8132056829464,24.28563458017613,3.0963699998959937,Stratus,37.78769168944776,346.4810061881606
1998-01-03 11:00:00,39.50545532833449,-104.93826309526804,352.8502879286351,332.4658512972902,117.76142996336284,11.3326140446175,91.1123054206384,1015.6517117733478,9.97567136149248,2.1424054242494988,Cirrus,38.48296647761318,420.33599851344246
1998-01-03 11:30:00,39.957181129021485,-104.92097946750806,346.4810061881606,349.3378461161432,99.46184627433314,11.75848646234903,100.0,1013.3880783599792,9.233767766650132,3.916637087653534,Clear,73.34779412391339,613.901546105175
