Timestamp,Latitude,Longitude,GHI (W/m²),DNI (W/m²),DHI (W/m²),Temp (°C),RH (%),Pressure (hPa),Dew Point (°C),Wind Speed (m/s),Cloud Type,Solar Zenith Angle (°),Target_GHI_NextHour (W/m²)
1998-01-01 16:30:00,39.64283321523554,-104.99602421664316,541.9467125658097,672.3694409958341,66.50972137504709,23.907273323868544,45.52647091573728,1015.7811713534611,22.654921154909896,1.9984177966490109,Overcast,35.38977825681703,707.325307703017
1998-01-01 17:00:00,39.51919276072206,-105.13297522351931,388.54547204482384,522.6326808032668,18.98835937912952,7.3403092949783835,68.14886417622583,1002.6418674805541,6.462775714541161,1.8720358984284358,Stratus,70.45832569336503,477.3266777749214
1998-01-01 17:30:00,39.6627062817782,-105.07163987381834,707.325307703017,581.2630375533691,296.3102721959388,36.692001419152795,34.884657171140404,1004.9129338819191,36.76075421520288,3.706253454445886,Cirrus,61.01906786467629,259.7717004785408
1998-01-01 18:00:00,39.736139595605394,-105.20965440411753,477.3266777749214,720.2970129895805,-32.00022457842573,8.598334055885005,33.2987935300428,1016.854447952754,6.895135371488205,1.806245288006608,Cirrus,83.85791993646266,361.7813343476761
1998-01-01 18:30:00,39.61628264608479,-105.07985214246169,259.7717004785408,574.1056281927827,-146.1822823339386,5.867389271004704,37.94578446947518,1013.8649719097151,2.4222814063662965,3.402897810376211,Cirrus,74.28871380001296,250.0048600157074
1998-01-01 19:00:00,39.72636725390523,-105.09754247106963,361.7813343476761,828.3562727863552,-223.95500337796932,24.50217650568014,87.89938137094266,1020.4696399084905,23.542674059173105,2.169292189758189,Cirrus,88.31237245381686,706.5073868404846
1998-01-01 19:30:00,39.83306742125941,-104.98467198107201,250.0048600157074,83.76401034275926,190.77476028296223,7.366417759099382,57.09867622106846,1008.7816163138269,5.056436794464066,4.1132821417220375,Clear,61.89438972967603,294.45434231769656
1998-01-01 20:00:00,39.67182059788741,-105.05081857555581,706.5073868404846,476.08672920474226,369.86323218688784,5.747819964396575,65.8693848488308,1020.6740431976154,4.0929320313556445,4.344171774153597,Clear,90.0,141.80954459528795
1998-01-01 20:30:00,39.746666149660726,-104.98601338724053,294.45434231769656,648.6231383277242,-164.1914772283373,10.159121995490253,19.65099941654021,1014.7997378078029,9.337078468423622,1.907960470529301,Stratus,40.56764398143633,147.35531022768777
1998-01-01 21:00:00,39.66382730606562,-105.20122626393851,141.80954459528795,233.00080318540716,-22.946903359025583,25.31381505194018,72.98086839747255,1008.8394692902069,24.27672369718259,3.5143847923505196,Overcast,90.0,220.55161765289145
1998-01-01 21:30:00,39.73598122701825,-105.13898167718673,147.35531022768777,267.8352390768881,-42.032803564300025,28.636175079472103,74.40784471179953,1017.2179454105,24.475862295861823,3.397575809386603,Cirrus,23.896072088605578,492.5832244859059
1998-01-01 22:00:00,39.73155764767683,-105.05181912170168,220.55161765289145,341.8798061541779,-21.193911629470136,16.012771229821837,90.09123488079732,1012.7809056429315,15.142803986267623,3.1945348230981443,Cirrus,90.0,220.19758977378285
1998-01-01 22:30:00,39.65849954582604,-104.96840957664617,492.5832244859059,539.4894523059382,111.10657438176042,15.516525603370532,96.31534236263522,1017.4163576466719,12.497152884811959,0.9891103624952367,Cirrus,38.18580318525883,320.0316636770906
1998-01-01 23:00:00,39.73559389907262,-104.86389345266814,220.19758977378285,13.81867810109577,210.426308781464,5.776290386235223,18.064731153267665,1012.2884184475666,3.0569070686590734,2.305858273145148,Overcast,84.19744427017311,351.8317468566226
1998-01-01 23:30:00,39.63573347487239,-104.83733735717159,320.0316636770906,367.1025944437667,60.45092975472812,6.038602428347415,44.109044239775116,1009.8765922237828,4.757797424748574,1.4875523474581407,Cumulus,59.77597567942272,155.40064187929428
1998-01-02 00:00:00,39.73444321675987,-104.98794603380746,351.8317468566226,509.0468079444317,-8.118702982251193,16.4128358285706,41.24320074921573,1013.6083379843012,15.968669330122209,2.57733512030953,Cumulus,90.0,254.40517828846694
1998-01-02 00:30:00,39.44972192822437,-104.97710374111699,155.40064187929428,335.7493492218003,-82.009999734411,31.74495884255251,61.718893433345265,1018.169715677383,28.69849446311162,3.494089432786719,Stratus,25.56471313290445,285.20392500690076
1998-01-02 01:00:00,39.90341657815442,-104.85925412617273,254.40517828846694,746.6784774375141,-273.57623647364585,5.205057157173753,22.927343778618535,1016.8687752142126,2.820013217769332,1.780127686446644,Clear,90.0,300.9072428560373
1998-01-02 01:30:00,39.839085307547855,-104.95052273563016,285.20392500690076,753.3653775327862,-247.5058421576959,8.009203249085353,27.59899526913341,1017.0439514776854,6.8099990351399935,3.2263081748215887,Stratus,46.78350287690533,524.9458966025521
1998-01-02 02:00:00,39.675360500930736,-104.96101836359115,300.9072428560373,711.5828100307754,-202.2577874925028,5.980612231969147,36.44583079488513,1016.7279066740205,3.75973849461809,3.7390320858890704,Cirrus,38.54614542238723,652.8601320043475
1998-01-02 02:30:00,39.78916473135881,-105.0729852096043,524.9458966025521,33.887338294679125,500.9839298980219,6.039654060870657,72.06915624341991,1011.0943221856776,3.529713250775956,2.7176710193317937,Overcast,90.0,361.2247908856567
1998-01-02 03:00:00,39.673130640183885,-105.07606265066296,652.8601320043475,572.498776804001,248.04236470523466,13.97965805989697,32.37074925733244,1013.9792850072329,11.690264268163535,4.05667236975987,Cirrus,0.0,492.8507348281678
1998-01-02 03:30:00,39.56039633649403,-105.17168902109934,361.2247908856567,470.27486267055144,28.69024646973736,17.484474385826278,73.11753173289534,1007.911327644884,15.425067052467618,3.802043601961045,Cirrus,44.486513934360474,517.4196207722276
1998-01-02 04:00:00,39.89171234975086,-104.99172908469917,492.8507348281678,1098.0159353497158,-283.56377890850615,24.6481267623015,58.011551083421125,1008.3555227617611,23.27471805030845,2.9096996295658766,Stratus,62.765905118929155,410.15030675009893
1998-01-02 04:30:00,39.77405669560396,-104.76708471941836,517.4196207722276,813.5386797837295,-57.839096460398764,21.339701917410466,96.93172935568631,1013.3763772742369,19.14280701863726,1.4953579320767956,Cirrus,51.739332450447435,353.58283456730237
1998-01-02 05:00:00,39.780688267608284,-105.17900242708944,410.15030675009893,516.9300345669812,44.625573908790045,15.861862165328905,60.694120630971646,1009.8347442414672,13.620451396965073,3.133910656683344,Stratus,47.22740911042628,674.5230999888068
1998-01-02 05:30:00,39.765965632085546,-105.0835176338467,353.58283456730237,963.9735400441855,-328.04939248234314,15.406239283498849,42.418938830651534,1014.7037458155285,12.95236036186249,3.390280429616004,Overcast,58.180834943714785,226.6929726188835
1998-01-02 06:00:00,39.77850099162802,-104.80826045379176,674.5230999888068,813.5267334690153,99.27283007632502,15.366064362925814,68.26897607890402,1014.1105872581041,11.995953278732241,2.320665699822381,Stratus,74.51740602394447,389.77124475745035
1998-01-02 06:30:00,39.710808254585764,-105.03868314406039,226.6929726188835,444.671664208415,-87.73737654439415,29.444939644527913,54.07950296698998,1001.8275587067801,27.796926614318256,2.771905376452163,Overcast,55.46569068349912,607.6001613249803
1998-01-02 07:00:00,39.760873415972505,-104.98999748657951,389.77124475745035,292.14385474876406,183.19434398262152,-4.064530464582997,48.541217217424595,1012.6601945939831,-5.849910550437348,3.220887986481687,Cumulus,90.0,479.71256382905665
1998-01-02 07:30:00,39.59114489367841,-104.8932880449554,607.6001613249803,125.94334249237625,518.5447698033212,28.82038909201096,60.127401660495266,1011.6773958125242,27.01178022622506,3.1842231584771055,Clear,56.6107862435033,161.4674723056586
1998-01-02 08:00:00,39.85011854843356,-105.08275958951863,479.71256382905665,409.3810744817521,190.23642997357467,17.228162331471875,95.50391145552493,1015.8370569292182,16.28665859450976,3.899606242367221,Overcast,67.3283202587635,832.5566837451158
1998-01-02 08:30:00,39.642818650056654,-105.10050450511862,161.4674723056586,256.17948464705444,-19.67877848914867,12.731218312744566,45.88938012964716,1010.8382832797441,10.604669601436546,1.8428127435187889,Cumulus,63.755092708005186,405.0511417839932
1998-01-02 09:00:00,39.73672752578244,-105.14892704431342,832.5566837451158,1043.5057551356672,94.68668808149653,20.04375751286097,52.74967916137583,1014.6581613954281,20.121355656985596,1.7184959197677914,Cirrus,55.71914246044012,568.4871568239478
1998-01-02 09:30:00,39.70635230789915,-105.11281739624708,405.0511417839932,413.9982785814499,112.3101515994926,5.16687388753555,46.26634400452212,1017.9271484512379,3.7273430710976356,1.357665871726085,Overcast,60.74815477641501,296.37364261139066
1998-01-02 10:00:00,39.82952258070048,-104.88993311537176,568.4871568239478,910.5973130109444,-75.4023781363403,4.253344682993312,91.1394569571862,1016.6913353975044,2.0614739581628694,4.973016318080581,Stratus,68.19625745198815,381.5592188578857
1998-01-02 10:30:00,39.777069900756025,-105.20611503274502,296.37364261139066,58.33118865081974,255.12726356172425,29.31287930029856,64.15843827655206,1012.3082036075085,27.24554113116467,4.134188468335065,Cirrus,21.339023479744867,422.19509642260647
1998-01-02 11:00:00,39.69768878274197,-105.13537281931885,381.5592188578857,95.85814976748111,313.77727112530414,0.2721239476618731,49.0805689668959,1024.2800374820351,-1.8881145691727172,3.2776083933053988,Stratus,77.83343174592184,233.7740402755382
1998-01-02 11:30:00,39.644352846865694,-105.04720625618675,422.19509642260647,492.2568769656926,74.11692063445321,17.168080988146464,73.9276994587804,1014.3021008749108,13.989371920712141,2.397281188234431,Cumulus,85.25435859712908,594.8646499354235
1998-01-02 12:00:00,39.68512874194798,-105.18795519382577,233.7740402755382,740.0900979682225,-289.54868668680825,37.420996545367686,41.57217166916098,1001.3998809875853,35.0808868450262,1.0026834315376698,Cirrus,50.130816409012056,408.2647175115714
1998-01-02 12:30:00,39.83171989430328,-104.84864184655267,594.8646499354235,382.6457131855501,324.2932713499583,28.7955432428979,79.4673506632135,1015.2187106203364,27.270162990093205,4.4138251568205495,Stratus,59.88344570670474,234.070637817358
1998-01-02 13:00:00,39.743876320487765,-105.0392584717416,408.2647175115714,744.6464751637992,-118.27985466341107,12.492505446894821,40.54223290568865,1011.9276286492686,10.099508250441989,2.0579214767442444,Overcast,55.12984796512433,494.82308165675636
1998-01-02 13:30:00,39.6235136293644,-105.12356187535221,234.070637817358,915.1056136156587,-413.0067470721509,10.418517582042906,57.21077835112507,1018.2977041274157,9.181898790141899,2.512663159842703,Overcast,55.58991610299129,433.1530143942353
1998-01-02 14:00:00,39.81294468582741,-105.01828848289678,494.82308165675636,448.9056496339807,177.39885268761617,17.15483578872301,49.540451600555166,1008.3533650359618,15.224755320241002,2.7827270418360976,Stratus,63.735779710587906,5.743519465374561
1998-01-02 14:30:00,39.73201687543714,-104.96593177656653,433.1530143942353,204.1598096664781,288.7902285333138,13.90261928982392,50.451604281778955,1012.2475627114558,10.611604974573465,2.3907815768119827,Cumulus,48.74584534510279,194.13684712830013
1998-01-02 15:00:00,39.66868060663795,-104.92916438410518,5.743519465374561,512.9050931067796,-356.9351499755469,4.8354731003289775,94.69741796651527,1018.0088973093933,2.6792621650304427,3.114441465686471,Cumulus,90.0,604.4427626361417
1998-01-02 15:30:00,39.80108693872991,-104.86865836035452,194.13684712830013,498.34549575071287,-158.2466322908008,17.10347932214458,92.56863117729839,1013.4614295833279,16.86878708817485,4.250354959002375,Stratus,2.3262117203121235,358.8790354964332
1998-01-02 16:00:00,39.68503209287278,-104.98653219661831,604.4427626361417,225.08861226330492,445.28107853688925,33.578112323539926,67.89432073323884,1014.1723532414666,31.01899499672966,3.2910637441281065,Clear,63.6807440421167,736.3911373908785
1998-01-02 16:30:00,39.5567886863309,-105.19656356143508,358.8790354964332,296.41557330685197,149.28157356185994,16.76980710144261,60.10452760449544,1008.6886947491306,15.551961420872987,3.3441959226937654,Cumulus,78.38167442233026,204.1030333934549
1998-01-02 17:00:00,39.872368857555344,-104.80615906153692,736.3911373908785,618.4965909836525,299.04800376557534,15.31347869149543,66.13371789235669,1005.6369995812613,13.530195553330378,2.092477771434963,Cirrus,90.0,442.1080158037618
1998-01-02 17:30:00,39.6642593041434,-104.90950135640858,204.1030333934549,435.1354345842617,-103.58418313563192,22.248099409920528,58.63108835923277,1013.4686142074983,19.71052225040653,2.6987223985157,Cumulus,42.12803860220789,295.7792244821612
1998-01-02 18:00:00,39.7705157045119,-104.83711036842116,442.1080158037618,101.3909561181959,370.4137831815978,4.279712255472575,44.893777461547764,1011.7460755003838,1.0138533364350546,3.9355098031341456,Stratus,84.29154063762743,439.68500036513933
1998-01-02 18:30:00,39.750254818744175,-105.12528220844487,295.7792244821612,527.9695476477978,-77.55162291959061,17.06212666005559,85.21369342238577,1010.9377291039556,15.347601410722067,2.414796361694704,Overcast,80.56609578536928,681.0440151798609
1998-01-02 19:00:00,40.03778198817466,-105.02895588904892,439.68500036513933,510.1467538029978,78.95677135073538,3.7419390836121718,79.45615139865866,1025.238511161304,1.7590961819902533,2.7255700330340935,Cumulus,37.179944935880705,15.683364160537224
1998-01-02 19:30:00,39.85453890333703,-104.8448051948793,681.0440151798609,813.5351468677947,105.78779609604942,39.33968418723467,71.25931040826622,1012.1049374040438,37.82698226587136,3.2888196208900204,Stratus,72.24042851384688,490.59153376042383
1998-01-02 20:00:00,39.78387453485871,-104.9758012940894,15.683364160537224,319.76345017365156,-210.42353983285852,0.14011723962449807,88.53865775619033,1009.2744625072976,-2.897229689503658,2.3070331981092043,Stratus,84.36057346928463,349.97622220381146
1998-01-02 20:30:00,39.67688586211362,-105.10581505286082,490.59153376042383,473.12999703565845,156.0381044737386,42.70107843081367,73.63389386601156,1022.3702725787023,41.51330355856229,3.4211031539850443,Stratus,84.87047153086857,256.32090572998027
1998-01-02 21:00:00,39.69472731959294,-104.85869156199036,349.97622220381146,374.38389967909524,85.2468279736591,7.208644536064394,71.20846983364625,1014.1976296978902,3.601348266692123,1.9389087169182337,Cumulus,60.55299545906929,425.4719645270312
1998-01-02 21:30:00,39.86393836411336,-105.03754593945065,256.32090572998027,574.843825588771,-150.15506146705673,21.857472322279847,63.9970052974724,1010.7409222462114,18.89044001470931,1.965289388661502,Stratus,50.43924690747713,182.9242742547072
1998-01-02 22:00:00,39.67000741292292,-104.83075922175429,425.4719645270312,635.0904141529513,-23.60477398709361,27.446533705150586,79.25775963667196,1014.9716634864567,27.771369514560078,2.870001304557486,Stratus,66.07850624440665,43.88723439281904
1998-01-02 22:30:00,39.753779813859786,-104.94090909399014,182.9242742547072,791.6704742888079,-376.87128658007924,23.22610248133048,69.88049348800007,1009.9860385636383,20.36473941895449,1.5495347132598953,Stratus,43.49698158282287,354.1939943344655
1998-01-02 23:00:00,39.77336370185384,-104.87784838610499,43.88723439281904,881.8498199892781,-579.6747533097357,-0.5568303229054408,64.95875673094825,1007.2873624786417,-3.1519562391563323,2.407126168156225,Cumulus,36.77066289377139,502.1814425734799
1998-01-02 23:30:00,39.67640380128349,-104.92792589420493,354.1939943344655,952.3921857665969,-319.2489785701732,29.914817821999268,70.82720669064904,1004.8478202353128,29.33823737793512,2.4964217780024915,Clear,66.15309788947911,373.9520900450486
1998-01-03 00:00:00,39.93063835257233,-104.84411111494592,502.1814425734799,645.665266134273,45.627154513318544,-1.810628373386617,61.51742876974733,1007.998321634733,-3.770928295653481,4.181495684597824,Stratus,17.68342795463178,358.1192357225879
1998-01-03 00:30:00,39.739442628215684,-104.99764693777583,373.9520900450486,257.34046927574695,191.98489914643952,26.965182812317863,49.814874791811654,1012.8666863713655,24.980709963296356,2.0624770476771817,Cirrus,49.454751473520105,200.6298922714216
1998-01-03 01:00:00,39.70796862203487,-105.08796478188067,358.1192357225879,1090.3777271631702,-412.89424920926496,13.027816052048573,43.03625655242826,1014.7371780522511,12.079219767863991,4.453436319067346,Clear,61.335433703978985,579.6068198823432
1998-01-03 01:30:00,39.713723388891175,-104.90424278612917,200.6298922714216,37.93142222493714,173.80832639611842,15.123754248690007,96.33080987198322,1016.8907949240895,13.061793662711178,4.703331600649139,Stratus,90.0,529.4531913226988
1998-01-03 02:00:00,39.7157810528166,-105.12589323329081,579.6068198823432,129.35415395794865,488.139620444029,-0.9791145480028707,58.41871993233827,1012.5149485911036,-2.6624220666968625,1.8392927370481433,Cumulus,62.21542960073872,665.05983885773
1998-01-03 02:30:00,39.593516769755226,-105.11363709189541,529.4531913226988,723.6460196396381,17.758183656857113,13.931704978937605,40.63314378933477,1015.5079558581363,12.294453010338048,2.0894052972022203,Stratus,63.412581788882726,418.31345745164606
1998-01-03 03:00:00,39.85429433318064,-105.05278957258747,665.05983885773,667.972060096118,192.73226552061692,25.68679361523046,24.20401436555248,1016.5740554919254,22.02206643330008,3.9857874743056456,Stratus,73.82091838490558,199.15659435091686
1998-01-03 03:30:00,39.851180936980924,-105.03505629502042,418.31345745164606,136.4607318751461,321.82114857705096,10.633892175274394,59.413470075975795,1008.446581146022,8.895896600757748,2.4901430563551505,Cirrus,75.98234603785033,633.921067363642
1998-01-03 04:00:00,39.67195906379875,-104.90731734178762,199.15659435091686,511.04919045484604,-162.20975373960022,14.107515587021439,58.39344273221781,1010.4777088184519,14.813807403839565,2.6838059698579753,Overcast,65.23155414691854,187.2622823162846
1998-01-03 04:30:00,39.70296563002683,-105.20376055477986,633.921067363642,253.7565167482949,454.48811360064497,15.723958516427095,83.09272355324376,1007.3622684287353,13.112496174466783,2.42711174816243,Cumulus,88.034890614841,351.7115892488506
1998-01-03 05:00:00,39.78915411116432,-104.67374435890784,187.2622823162846,448.9314639245249,-130.18020011275092,-2.0823793130341848,71.8042086447665,1015.615280592376,-4.095042056721241,2.6098044552087862,Stratus,42.852557975825675,451.29845563467313
1998-01-03 05:30:00,39.68682260877679,-105.04375086824298,351.7115892488506,732.9667537630621,-166.574172721301,25.76307901755868,58.995509398666485,1005.9223813295943,24.5931941377441,3.8598436283804816,Stratus,62.297411584884365,578.5295571475178
1998-01-03 06:00:00,39.73551624437538,-104.98230492168629,451.29845563467313,281.2035197699396,252.45753991182346,25.236678563715387,78.71952346973251,1009.2766351401818,23.275287937415186,2.4998697828042395,Stratus,74.85169749092395,463.57854940823137
1998-01-03 06:30:00,39.70282640872645,-105.20801137600805,578.5295571475178,350.1786042511259,330.91589145510636,20.256695472833705,65.02277623671034,1011.2676069818322,18.71808870400839,3.559085164670821,Cumulus,35.43728820603142,338.15599609882446
1998-01-03 07:00:00,39.88206940522383,-105.04542043205991,463.57854940823137,456.0804676308976,141.08095797969196,0.6059819548582208,79.42686349675934,1019.136548368454,-1.3499580709201071,3.935402898115363,Cumulus,83.86819920132531,496.4613928064541
1998-01-03 07:30:00,39.733604034895166,-104.84707289759127,338.15599609882446,739.9094839410075,-185.03901746010087,5.163157024059554,71.87484860842517,1018.4874314782048,4.230980579484692,1.5915438986093113,Cumulus,43.86054016255716,194.60785328932042
1998-01-03 08:00:00,39.641512857324514,-105.07772179857807,496.4613928064541,790.0820657421871,-62.21099357372202,23.337733072153597,31.274926101369218,1007.9220035099056,22.40025301941828,2.464656942718875,Cirrus,90.0,397.6658207957358
1998-01-03 08:30:00,39.57565724482441,-105.07343953121632,194.60785328932042,259.04935271856084,11.432299320040244,10.754727384617881,82.69022161108076,1019.0628997949235,8.85433074334484,2.6434810323027196,Cirrus,17.05948481792872,188.62274865032862
1998-01-03 09:00:00,39.86047786282496,-104.92992579056583,397.6658207957358,514.3785562974562,33.94525554085823,18.20940400260117,46.43058158766062,1015.7612699269968,15.796696115959987,4.961772369582163,Stratus,74.81772499300475,348.8559253296359
1998-01-03 09:30:00,39.70631330979518,-105.10689917692675,188.62274865032862,838.8486502438664,-404.5328203262918,3.665955729886516,79.79645555623622,1013.9926349821021,1.3171752354800677,3.8662288758267684,Cirrus,48.247527700112215,340.0112470595991
1998-01-03 10:00:00,39.67445733090035,-104.97963568774291,348.8559253296359,611.6887189376389,-83.67331580648073,19.375011319862008,24.98583318035243,1005.4853016682954,15.335044810989334,3.4502558202121287,Stratus,44.01018190005143,352.8502879286351
1998-01-03 10:30:00,39.69440237878523,-104.8555556628139,340.0112470595991,646.8852414516178,-117.40569382033704,25.589768083138956,85.58855643121088,1007.8132056829463,24.285634580176126,3.0963699998959937,Stratus,37.787691689447755,346.4810061881606
